Institution_ID,Undergraduate_Enrollment_FTE,Graduate_Enrollment_FTE,Reported_Undergraduate_Enrollment_FTE,Reported_Graduate_Enrollment_FTE,Doctors_Professional_Practice_FTE,Activity_Type,Year
128179,1378.0,,1378.0,,,2,2016
128188,1253.0,,1253.0,,,3,2016
128258,1148.0,,1148.0,,,2,2016
128328,5062.0,,5062.0,,,2,2016
128337,94.0,,94.0,,,1,2016
128391,1994.0,244.0,1994.0,244.0,,2,2016
128498,1361.0,390.0,1361.0,390.0,,2,2016
128540,124.0,,124.0,,,1,2016
128577,987.0,,987.0,,,2,2016
128586,67.0,,67.0,,,2,2016
128674,299.0,,299.0,,,2,2016
128683,402.0,,402.0,,,2,2016
128726,192.0,,192.0,,,2,2016
128744,2502.0,1989.0,2502.0,1989.0,257.0,2,2016
128771,8455.0,1463.0,8455.0,1463.0,0.0,2,2016
128780,950.0,,950.0,,,2,2016
128896,366.0,,366.0,,,1,2016
128902,1942.0,3.0,1942.0,3.0,,2,2016
129002,353.0,,353.0,,,2,2016
129020,19060.0,4912.0,19060.0,4912.0,1417.0,2,2016
129154,2432.0,,2432.0,,,2,2016
129181,967.0,,967.0,,,2,2016
129215,4647.0,146.0,4647.0,146.0,,2,2016
129242,4043.0,755.0,4001.0,831.0,84.0,2,2016
129349,129.0,,129.0,,,1,2016
129367,1990.0,,1990.0,,,2,2016
129428,,46.0,,46.0,,-2,2016
129482,457.0,,457.0,,,2,2016
129491,,67.0,,67.0,23.0,-2,2016
129525,5109.0,1121.0,5109.0,1121.0,253.0,2,2016
129534,97.0,224.0,122.0,299.0,,2,2016
129543,3043.0,,3043.0,,,2,2016
129695,4176.0,,4176.0,,,2,2016
129729,4133.0,,4133.0,,,2,2016
129756,1829.0,,1829.0,,,2,2016
129774,608.0,,649.0,,,2,2016
129808,2475.0,,2475.0,,,2,2016
129923,496.0,,496.0,,,2,2016
129932,405.0,,552.0,,,2,2016
129941,4954.0,1425.0,4954.0,1425.0,,2,2016
129969,277.0,,277.0,,,2,2016
130004,3759.0,,3759.0,,,2,2016
130040,812.0,,812.0,,,2,2016
130110,69.0,,69.0,,,2,2016
130174,2729.0,,2729.0,,,2,2016
130183,5554.0,479.0,6943.0,479.0,,2,2016
130217,906.0,,906.0,,,2,2016
130226,7232.0,2066.0,7232.0,2066.0,742.0,2,2016
130253,5083.0,2385.0,5083.0,2385.0,299.0,2,2016
130314,860.0,890.0,860.0,890.0,274.0,2,2016
130396,4483.0,,4483.0,,,2,2016
130448,455.0,,455.0,,,2,2016
130493,7082.0,1609.0,7082.0,1609.0,,2,2016
130509,643.0,,643.0,,,3,2016
130581,,205.0,,205.0,,-2,2016
130590,2290.0,63.0,2290.0,63.0,,2,2016
130606,2493.0,,2493.0,,,2,2016
130624,477.0,,476.0,,,2,2016
130697,3194.0,168.0,3194.0,168.0,,2,2016
130776,4586.0,265.0,4586.0,265.0,34.0,2,2016
130785,,12.0,,12.0,,-2,2016
130794,7050.0,7015.0,7050.0,7015.0,453.0,2,2016
130837,35.0,,35.0,,,2,2016
130873,630.0,,630.0,,,3,2016
130907,9336.0,,9336.0,,,2,2016
130934,3894.0,229.0,3894.0,229.0,,2,2016
130943,19119.0,1969.0,19151.0,3720.0,142.0,2,2016
130989,574.0,939.0,574.0,939.0,,2,2016
131061,154.0,,154.0,,,1,2016
131098,1468.0,54.0,1468.0,54.0,,2,2016
131113,6654.0,5047.0,6654.0,5047.0,,2,2016
131159,7783.0,2792.0,7783.0,3045.0,1502.0,2,2016
131283,3588.0,1654.0,3588.0,1654.0,414.0,2,2016
131399,3181.0,278.0,3181.0,278.0,,2,2016
131405,,106.0,,106.0,,-2,2016
131450,970.0,401.0,970.0,401.0,,2,2016
131469,10770.0,8584.0,10770.0,8584.0,3043.0,2,2016
131496,7105.0,6159.0,7105.0,6159.0,2801.0,2,2016
131520,6509.0,1309.0,6509.0,1309.0,1415.0,2,2016
131803,641.0,230.0,641.0,230.0,,2,2016
131830,48.0,,48.0,,,2,2016
131876,1543.0,357.0,1543.0,357.0,,2,2016
131973,,329.0,,329.0,198.0,-2,2016
132268,409.0,,409.0,,,2,2016
132338,1142.0,,1142.0,,,2,2016
132374,1404.0,,1404.0,,,1,2016
132408,361.0,7.0,361.0,7.0,,2,2016
132471,3473.0,2678.0,3473.0,2678.0,1124.0,2,2016
132602,3624.0,161.0,3624.0,161.0,,2,2016
132657,2119.0,712.0,2119.0,712.0,,2,2016
132675,136.0,,136.0,,,1,2016
132693,10647.0,,10647.0,,,3,2016
132709,30311.0,,30311.0,,,3,2016
132806,15.0,,15.0,,,2,2016
132842,325.0,501.0,325.0,501.0,,2,2016
132851,5340.0,,5340.0,,,3,2016
132879,186.0,,186.0,,,2,2016
132903,47280.0,5535.0,47280.0,5535.0,460.0,2,2016
132976,191.0,,191.0,,,1,2016
133021,1457.0,,1457.0,,,3,2016
133155,567.0,,567.0,,,1,2016
133386,10682.0,,10682.0,,,3,2016
133465,893.0,146.0,893.0,146.0,41.0,2,2016
133492,2203.0,,2203.0,,,2,2016
133508,10476.0,,10476.0,,,3,2016
133526,1260.0,,1260.0,,,2,2016
133553,5134.0,301.0,5134.0,301.0,,2,2016
133650,7793.0,668.0,7793.0,668.0,1165.0,2,2016
133669,21512.0,3178.0,21512.0,3178.0,373.0,2,2016
133702,18931.0,,18931.0,,,3,2016
133711,2535.0,,2535.0,,,2,2016
133809,523.0,,523.0,,,2,2016
133845,479.0,,479.0,,,3,2016
133854,455.0,,455.0,,,3,2016
133863,383.0,,383.0,,,3,2016
133872,1355.0,265.0,1355.0,265.0,13.0,2,2016
133881,3573.0,1823.0,3393.0,1823.0,111.0,2,2016
133942,153.0,,79.0,,,2,2016
133951,36512.0,7570.0,36512.0,7570.0,1293.0,2,2016
133960,709.0,,709.0,,,3,2016
133979,1384.0,50.0,1384.0,50.0,,2,2016
133997,386.0,,386.0,,,2,2016
134024,126.0,,126.0,,,1,2016
134079,2584.0,277.0,2584.0,277.0,,2,2016
134097,31592.0,6561.0,31592.0,6561.0,1063.0,2,2016
134112,7247.0,,7247.0,,,3,2016
134130,32301.0,11326.0,32301.0,11326.0,3972.0,2,2016
134149,417.0,102.0,417.0,102.0,,2,2016
134228,34.0,,34.0,,,1,2016
134237,24555.0,2569.0,24555.0,2569.0,,2,2016
134291,413.0,,413.0,,,1,2016
134307,575.0,,575.0,,,1,2016
134343,3806.0,,3806.0,,,3,2016
134422,83.0,,83.0,,,2,2016
134495,18952.0,,18952.0,,,3,2016
134510,130.0,,130.0,,,2,2016
134529,293.0,,293.0,,,1,2016
134574,250.0,,250.0,,,1,2016
134608,12506.0,,12506.0,,,3,2016
134680,271.0,,271.0,,,2,2016
134714,167.0,,167.0,,,1,2016
134811,2519.0,53.0,2519.0,53.0,,2,2016
134945,2796.0,775.0,2796.0,775.0,52.0,2,2016
135063,174.0,,174.0,,,2,2016
135081,20262.0,744.0,20262.0,744.0,,2,2016
135124,978.0,,978.0,,,2,2016
135142,209.0,,209.0,,,1,2016
135160,1986.0,,1986.0,,,3,2016
135179,553.0,,553.0,,,1,2016
135188,2896.0,,2896.0,,,2,2016
135267,628.0,,628.0,,,1,2016
135276,608.0,,608.0,,,1,2016
135294,535.0,,535.0,,,1,2016
135337,123.0,,123.0,,,1,2016
135364,207.0,443.0,207.0,443.0,,2,2016
135391,7475.0,,7475.0,,,2,2016
135407,1089.0,,1089.0,,,1,2016
135522,393.0,,393.0,,,1,2016
135559,46.0,,46.0,,,1,2016
135610,109.0,60.0,109.0,60.0,,2,2016
135647,543.0,,543.0,,,1,2016
135717,48705.0,,48705.0,,,3,2016
135726,10939.0,3221.0,10939.0,4135.0,2004.0,2,2016
135735,967.0,,967.0,,,1,2016
135771,586.0,,586.0,,,1,2016
135939,46.0,,52.0,,,3,2016
136066,595.0,,595.0,,,2,2016
136109,167.0,,167.0,,,1,2016
136145,818.0,,818.0,,,3,2016
136172,11992.0,1280.0,11992.0,1280.0,127.0,2,2016
136215,4098.0,10263.0,4098.0,10263.0,4713.0,2,2016
136233,4419.0,,4419.0,,,3,2016
136288,163.0,16.0,163.0,16.0,,2,2016
136303,508.0,,508.0,,,1,2016
136330,2647.0,433.0,2647.0,433.0,325.0,2,2016
136358,19729.0,0.0,19729.0,0.0,,3,2016
136400,7770.0,,7770.0,,,3,2016
136473,6667.0,,6667.0,,,3,2016
136491,771.0,,771.0,,,1,2016
136516,7287.0,,7287.0,,,3,2016
136659,272.0,,272.0,,,1,2016
136701,,153.0,,153.0,,-2,2016
136765,278.0,,278.0,,,1,2016
136774,1147.0,,1147.0,,,2,2016
136783,66.0,,66.0,,,1,2016
136826,576.0,,576.0,,,1,2016
136950,2956.0,525.0,2956.0,525.0,,2,2016
137023,500.0,,500.0,,,1,2016
137032,11498.0,2944.0,11498.0,2944.0,,2,2016
137078,20474.0,,20474.0,,,3,2016
137087,638.0,,638.0,,,1,2016
137096,10686.0,,10686.0,,,3,2016
137120,754.0,,754.0,,,1,2016
137148,102.0,226.0,102.0,226.0,29.0,2,2016
137209,11583.0,,11583.0,,,3,2016
137245,1520.0,,1520.0,,,1,2016
137272,63.0,32.0,63.0,32.0,,2,2016
137281,4479.0,,4479.0,,,3,2016
137315,1799.0,,1799.0,,,3,2016
137351,28874.0,7724.0,28874.0,7724.0,366.0,2,2016
137476,888.0,1085.0,888.0,1085.0,626.0,2,2016
137546,3263.0,273.0,3263.0,273.0,980.0,2,2016
137564,3465.0,479.0,3465.0,479.0,,2,2016
137591,290.0,,290.0,,,1,2016
137713,115.0,,115.0,,,1,2016
137759,9324.0,,9324.0,,,3,2016
137777,42.0,12.0,42.0,12.0,,2,2016
137801,376.0,18.0,376.0,18.0,,2,2016
137810,286.0,8.0,286.0,8.0,,2,2016
137847,7515.0,898.0,7515.0,898.0,,2,2016
137856,154.0,,154.0,,,1,2016
137865,365.0,,365.0,,,1,2016
137953,338.0,11.0,338.0,11.0,,2,2016
137962,173.0,,173.0,,,2,2016
138132,105.0,,105.0,,,1,2016
138187,30388.0,,30388.0,,,3,2016
138275,975.0,87.0,975.0,87.0,,2,2016
138284,299.0,,299.0,,,1,2016
138293,668.0,38.0,668.0,38.0,,2,2016
138309,7351.0,,7351.0,,,2,2016
138354,8528.0,1648.0,8528.0,1648.0,,2,2016
138372,668.0,,668.0,,,1,2016
138479,941.0,,941.0,,,1,2016
138488,494.0,,494.0,,,1,2016
138497,277.0,,277.0,,,1,2016
138558,2817.0,,2817.0,,,2,2016
138600,912.0,,912.0,,,2,2016
138655,727.0,,727.0,,,2,2016
138664,84.0,,84.0,,,2,2016
138682,3059.0,,3059.0,,,2,2016
138691,4178.0,,4178.0,,,2,2016
138716,2696.0,347.0,2696.0,347.0,,2,2016
138761,304.0,,304.0,,,2,2016
138789,5524.0,652.0,5524.0,652.0,95.0,2,2016
138813,2299.0,,2299.0,,,2,2016
138822,656.0,,656.0,,,1,2016
138840,3357.0,,3357.0,,,2,2016
138868,1344.0,,1344.0,,,2,2016
138901,2242.0,,2242.0,,,2,2016
138929,,,,,486.0,-2,2016
138938,187.0,,187.0,,,1,2016
138947,2753.0,716.0,2753.0,716.0,,2,2016
138956,3321.0,,3321.0,,,2,2016
139010,1699.0,,1699.0,,,2,2016
139144,2144.0,111.0,2144.0,111.0,,2,2016
139153,276.0,142.0,276.0,142.0,,2,2016
139199,1351.0,1094.0,1351.0,1094.0,90.0,2,2016
139205,462.0,,462.0,,,2,2016
139214,178.0,,178.0,,,2,2016
139250,2493.0,,2493.0,,,2,2016
139278,4435.0,,4435.0,,,2,2016
139287,55.0,,55.0,,,2,2016
139311,5087.0,307.0,5087.0,307.0,,2,2016
139348,,159.0,,159.0,75.0,-2,2016
139357,2478.0,,2478.0,,,2,2016
139366,5988.0,1093.0,5988.0,1093.0,,2,2016
139384,4094.0,,4094.0,,,2,2016
139393,1029.0,36.0,1029.0,36.0,,2,2016
139463,3945.0,,3945.0,,,2,2016
139506,236.0,,236.0,,,1,2016
139579,728.0,656.0,728.0,656.0,394.0,2,2016
139621,2375.0,,2375.0,,,2,2016
139630,768.0,,768.0,,,2,2016
139658,7479.0,5310.0,7479.0,5310.0,1732.0,2,2016
139700,4139.0,,4139.0,,,2,2016
139719,2162.0,298.0,2162.0,298.0,,2,2016
139746,72.0,,72.0,,,2,2016
139755,14530.0,11086.0,15607.0,9001.0,,2,2016
139764,2076.0,300.0,2076.0,300.0,,2,2016
139861,6001.0,722.0,6001.0,722.0,16.0,2,2016
139931,17169.0,1840.0,17169.0,1840.0,,2,2016
139940,22345.0,8638.0,22345.0,8638.0,650.0,2,2016
139959,26327.0,8283.0,26327.0,8283.0,1988.0,2,2016
139968,3152.0,,3152.0,,,2,2016
139986,3275.0,,3275.0,,,2,2016
139995,171.0,,171.0,,,2,2016
140003,367.0,,367.0,,,2,2016
140012,4632.0,,4632.0,,,2,2016
140146,,119.0,,119.0,,-2,2016
140234,884.0,114.0,884.0,114.0,,2,2016
140243,2434.0,,2434.0,,,2,2016
140252,724.0,175.0,724.0,175.0,1961.0,2,2016
140331,6488.0,,6488.0,,,2,2016
140340,591.0,142.0,591.0,142.0,,2,2016
140447,4270.0,2152.0,4270.0,2152.0,1638.0,2,2016
140553,2187.0,,2187.0,,,2,2016
140562,,145.0,,145.0,295.0,-2,2016
140678,1916.0,,1916.0,,,2,2016
140696,1212.0,,1291.0,,,2,2016
140720,545.0,,545.0,,,2,2016
140818,1239.0,874.0,1239.0,874.0,,2,2016
140827,77.0,,77.0,,,2,2016
140872,1218.0,94.0,1218.0,94.0,,2,2016
140942,3114.0,,3114.0,,,2,2016
140951,9229.0,1776.0,9229.0,2131.0,,2,2016
140960,4276.0,149.0,4276.0,149.0,,2,2016
140988,1329.0,76.0,1329.0,76.0,,2,2016
141006,1433.0,,1433.0,,,2,2016
141015,237.0,,237.0,,,2,2016
141060,2235.0,,2235.0,,,2,2016
141167,355.0,120.0,355.0,120.0,,2,2016
141185,832.0,,832.0,,,2,2016
141237,1124.0,15.0,1124.0,15.0,,2,2016
141255,2470.0,,2470.0,,,2,2016
141264,8003.0,1837.0,8003.0,1837.0,67.0,2,2016
141325,626.0,47.0,626.0,47.0,,2,2016
141334,9734.0,1480.0,9734.0,1480.0,,2,2016
141361,1146.0,,1146.0,,,2,2016
141486,1776.0,519.0,1439.0,519.0,,2,2016
141565,2798.0,132.0,2798.0,132.0,494.0,2,2016
141574,12888.0,2524.0,12888.0,2524.0,1038.0,2,2016
141608,128.0,,128.0,,,1,2016
141644,3150.0,547.0,3150.0,547.0,,2,2016
141680,2365.0,,2365.0,,,2,2016
141796,4656.0,,4656.0,,,2,2016
141802,719.0,,719.0,,,2,2016
141811,4380.0,,4380.0,,,2,2016
141839,1965.0,,1965.0,,,2,2016
141848,72.0,,72.0,,,2,2016
141936,,37.0,,37.0,,-2,2016
141945,120.0,,120.0,,,1,2016
141981,1901.0,,1901.0,,,2,2016
141990,1348.0,,1348.0,,,2,2016
142054,441.0,,441.0,,,2,2016
142090,136.0,,136.0,,,2,2016
142115,14180.0,2023.0,14180.0,2023.0,,2,2016
142179,499.0,,499.0,,,2,2016
142276,8534.0,1521.0,8534.0,1521.0,487.0,2,2016
142285,8337.0,1118.0,8337.0,1118.0,429.0,2,2016
142294,975.0,34.0,975.0,34.0,,2,2016
142328,2751.0,,2751.0,,,2,2016
142407,115.0,,115.0,,,1,2016
142416,20.0,,20.0,,,1,2016
142443,3520.0,,3520.0,,,2,2016
142461,1668.0,528.0,1668.0,528.0,,2,2016
142489,34.0,,34.0,,,1,2016
142522,41019.0,,41019.0,,,2,2016
142559,3945.0,,3945.0,,,2,2016
142832,,808.0,,808.0,330.0,-2,2016
142869,42.0,,42.0,,,1,2016
142878,27.0,,27.0,,,1,2016
142887,260.0,,260.0,,,2,2016
142957,18.0,9.0,23.0,12.0,,2,2016
143048,2612.0,810.0,2612.0,810.0,,2,2016
143084,2491.0,,2491.0,,,2,2016
143118,3440.0,1591.0,3440.0,1591.0,,2,2016
143181,30.0,,30.0,,,1,2016
143215,7645.0,,7645.0,,,2,2016
143233,,31.0,,31.0,,-2,2016
143279,4063.0,,4063.0,,,2,2016
143288,576.0,,576.0,,,2,2016
143297,201.0,13.0,201.0,13.0,,2,2016
143303,11.0,,11.0,,,2,2016
143358,4309.0,701.0,4309.0,701.0,346.0,2,2016
143376,279.0,,279.0,,,1,2016
143464,114.0,,114.0,,,1,2016
143473,43.0,,43.0,,,1,2016
143482,58.0,,58.0,,,1,2016
143491,91.0,,91.0,,,1,2016
143516,37.0,,37.0,,,1,2016
143543,94.0,,94.0,,,1,2016
143552,60.0,,62.0,,,1,2016
143613,1381.0,,1381.0,,,2,2016
143659,,202.0,,202.0,,-2,2016
143695,11.0,,11.0,,,1,2016
143853,,1167.0,,1167.0,2152.0,-2,2016
143978,,814.0,,814.0,452.0,-2,2016
144005,2522.0,682.0,2522.0,682.0,497.0,2,2016
144014,,104.0,,104.0,,-2,2016
144050,4590.0,7053.0,5907.0,7633.0,952.0,2,2016
144157,3025.0,,3025.0,,,2,2016
144166,4381.0,,4381.0,,,2,2016
144175,2492.0,,2492.0,,,2,2016
144184,7094.0,,7094.0,,,2,2016
144193,6219.0,,6219.0,,,2,2016
144209,6944.0,,6944.0,,,2,2016
144218,7789.0,,7789.0,,,2,2016
144281,7917.0,282.0,7917.0,282.0,,2,2016
144351,1387.0,2304.0,1387.0,2304.0,,2,2016
144467,1372.0,,1182.0,,,2,2016
144485,730.0,,730.0,,,2,2016
144564,1946.0,,1946.0,,,2,2016
144573,37.0,,37.0,,,1,2016
144740,15449.0,4566.0,15449.0,4566.0,904.0,2,2016
144795,313.0,,313.0,,,1,2016
144865,18691.0,,18691.0,,,2,2016
144883,502.0,,502.0,,,2,2016
144892,6452.0,1107.0,6452.0,1107.0,,2,2016
144944,7112.0,,7112.0,,,2,2016
144962,3021.0,340.0,3021.0,340.0,,2,2016
144971,654.0,,654.0,,,2,2016
145099,277.0,,277.0,,,3,2016
145239,456.0,,456.0,,,2,2016
145275,,219.0,,244.0,,-2,2016
145309,32.0,,32.0,,,1,2016
145336,2642.0,1738.0,2642.0,1738.0,205.0,2,2016
145354,26.0,,26.0,,,2,2016
145372,1140.0,159.0,1140.0,159.0,,2,2016
145406,205.0,,205.0,,,1,2016
145424,60.0,,60.0,,,1,2016
145433,69.0,,69.0,,,1,2016
145460,11.0,74.0,11.0,74.0,,2,2016
145497,518.0,3.0,518.0,3.0,,2,2016
145521,1425.0,,1425.0,,,2,2016
145558,,815.0,,815.0,1399.0,-2,2016
145600,16652.0,7772.0,16652.0,7772.0,4803.0,2,2016
145619,3243.0,2399.0,3243.0,2399.0,,2,2016
145628,,,,,647.0,-2,2016
145637,35476.0,13889.0,35476.0,13889.0,1447.0,2,2016
145646,2096.0,,1833.0,,,2,2016
145682,6031.0,,6031.0,,,2,2016
145691,1008.0,1.0,1008.0,1.0,,2,2016
145707,1102.0,,1102.0,,,2,2016
145725,2451.0,3492.0,2451.0,3492.0,1366.0,2,2016
145770,179.0,220.0,179.0,220.0,168.0,2,2016
145813,17205.0,1652.0,17205.0,1652.0,43.0,2,2016
145831,2242.0,,2242.0,,,2,2016
145886,,45.0,,70.0,,-2,2016
146010,99.0,,99.0,,,2,2016
146205,3464.0,,3464.0,,,2,2016
146241,,76.0,,76.0,896.0,-2,2016
146278,1429.0,,1429.0,,,2,2016
146296,9270.0,,9270.0,,,2,2016
146339,1048.0,182.0,1048.0,182.0,,2,2016
146348,2275.0,,2275.0,,,2,2016
146366,3058.0,,3058.0,,,2,2016
146393,1177.0,,1177.0,,,2,2016
146418,2560.0,,2560.0,,,2,2016
146427,1378.0,,1378.0,,,2,2016
146454,34.0,,34.0,,,1,2016
146472,9366.0,,9366.0,,,2,2016
146481,1595.0,15.0,1595.0,15.0,,2,2016
146490,,281.0,,281.0,,-2,2016
146506,6378.0,,6378.0,,,2,2016
146533,187.0,,187.0,,,2,2016
146603,3728.0,,3728.0,,,2,2016
146612,4439.0,1438.0,4439.0,1438.0,,2,2016
146667,396.0,207.0,396.0,207.0,47.0,2,2016
146676,983.0,,983.0,,,2,2016
146685,4605.0,,4605.0,,,2,2016
146700,774.0,,774.0,,,2,2016
146719,10973.0,2580.0,10973.0,2580.0,1249.0,2,2016
146728,,75.0,,75.0,,-2,2016
146755,212.0,3.0,212.0,3.0,,2,2016
146807,51.0,,51.0,,,1,2016
146816,159.0,,159.0,,,2,2016
146825,559.0,,559.0,,,2,2016
146977,,99.0,,99.0,,-2,2016
147004,4280.0,,4280.0,,,2,2016
147013,2097.0,436.0,2097.0,436.0,,2,2016
147031,,97.0,,97.0,,-2,2016
147129,558.0,2.0,558.0,2.0,,2,2016
147165,351.0,,351.0,,,2,2016
147244,2088.0,71.0,2088.0,71.0,33.0,2,2016
147341,1238.0,,1238.0,,,2,2016
147369,2847.0,499.0,2847.0,400.0,,2,2016
147378,10602.0,,10602.0,,,2,2016
147396,102.0,,102.0,,,2,2016
147411,2996.0,,2996.0,,,2,2016
147439,69.0,,69.0,,,1,2016
147536,1036.0,2369.0,1036.0,2369.0,,2,2016
147590,133.0,209.0,133.0,209.0,669.0,2,2016
147642,64.0,,64.0,,,1,2016
147660,2617.0,146.0,2617.0,146.0,,2,2016
147679,1954.0,586.0,1954.0,586.0,,2,2016
147697,,67.0,,67.0,,-2,2016
147703,13262.0,3592.0,13262.0,3592.0,311.0,2,2016
147749,200.0,,200.0,,,2,2016
147767,8677.0,9418.0,8677.0,9418.0,1390.0,2,2016
147776,5807.0,1105.0,5807.0,1105.0,,2,2016
147800,6596.0,,6596.0,,,2,2016
147819,44.0,,44.0,,,1,2016
147828,3406.0,1345.0,3406.0,1345.0,,2,2016
147916,6230.0,,6230.0,,,2,2016
148007,3620.0,,3620.0,,,2,2016
148016,476.0,,476.0,,,2,2016
148098,52.0,,52.0,,,1,2016
148131,1222.0,160.0,1222.0,160.0,,2,2016
148140,196.0,,196.0,,,2,2016
148177,1309.0,,1309.0,,,2,2016
148256,2187.0,,2187.0,,,2,2016
148292,2122.0,,2122.0,,,2,2016
148335,2981.0,321.0,2981.0,321.0,,2,2016
148380,5572.0,,5572.0,,,2,2016
148399,597.0,,597.0,,,2,2016
148405,970.0,244.0,970.0,244.0,,2,2016
148487,2652.0,1370.0,2652.0,1370.0,201.0,2,2016
148496,2195.0,986.0,2195.0,986.0,,2,2016
148511,148.0,1762.0,148.0,1762.0,516.0,2,2016
148575,362.0,134.0,362.0,134.0,,2,2016
148584,1460.0,1617.0,1460.0,1617.0,,2,2016
148593,112.0,,112.0,,,2,2016
148627,2782.0,607.0,2782.0,607.0,,2,2016
148654,2372.0,1997.0,2372.0,1997.0,,2,2016
148672,1421.0,,1421.0,,,2,2016
148821,1379.0,,1379.0,,,2,2016
148849,70.0,,70.0,,,2,2016
148876,1153.0,,1153.0,,,2,2016
148885,,126.0,,126.0,,-2,2016
148937,1226.0,,1226.0,,,2,2016
148955,99.0,,99.0,,,2,2016
148982,,52.0,,52.0,,-2,2016
148991,973.0,,973.0,,,2,2016
149028,213.0,53.0,213.0,53.0,,2,2016
149204,63.0,,63.0,,,1,2016
149222,11963.0,2609.0,11963.0,2609.0,1655.0,2,2016
149231,10737.0,1418.0,10737.0,1418.0,526.0,2,2016
149310,588.0,,588.0,,,2,2016
149329,75.0,13.0,75.0,13.0,,2,2016
149365,3341.0,,3341.0,,,2,2016
149499,18.0,,18.0,,,1,2016
149505,1199.0,85.0,1199.0,85.0,,2,2016
149514,785.0,680.0,785.0,680.0,,2,2016
149532,6790.0,,6790.0,,,2,2016
149550,252.0,,252.0,,,1,2016
149639,118.0,235.0,118.0,235.0,,2,2016
149727,6841.0,,6841.0,,,2,2016
149763,534.0,35.0,534.0,35.0,,2,2016
149772,8460.0,1256.0,8460.0,1256.0,,2,2016
149781,2546.0,305.0,2546.0,305.0,87.0,2,2016
149842,9951.0,,9951.0,,,2,2016
150048,308.0,,308.0,,,2,2016
150066,1836.0,285.0,1836.0,285.0,,2,2016
150075,4.0,,4.0,,,1,2016
150136,16029.0,3349.0,16029.0,3349.0,7.0,2,2016
150145,1355.0,161.0,1355.0,161.0,,2,2016
150163,4271.0,474.0,4271.0,474.0,235.0,2,2016
150172,646.0,126.0,646.0,126.0,,2,2016
150215,,126.0,,126.0,,-2,2016
150251,190.0,,190.0,,,2,2016
150288,,238.0,,238.0,,-2,2016
150303,211.0,,211.0,,,1,2016
150400,2272.0,,2272.0,,,2,2016
150428,34.0,,34.0,,,1,2016
150437,44.0,,44.0,,,1,2016
150455,1007.0,67.0,1007.0,67.0,,2,2016
150534,2331.0,54.0,2331.0,54.0,141.0,2,2016
150604,1130.0,,1130.0,,,2,2016
150668,748.0,45.0,748.0,45.0,,2,2016
150677,1798.0,321.0,1798.0,321.0,,2,2016
150695,42.0,,42.0,,,1,2016
150710,57.0,,57.0,,,1,2016
150756,1302.0,,1138.0,,,2,2016
150765,77.0,,77.0,,,1,2016
150774,518.0,,518.0,,,2,2016
150853,167.0,,167.0,,,1,2016
150941,975.0,149.0,975.0,149.0,64.0,2,2016
150987,58393.0,,58393.0,,,2,2016
151102,7925.0,355.0,7925.0,355.0,1.0,2,2016
151111,19442.0,4096.0,19442.0,4096.0,4447.0,2,2016
151166,2349.0,,2349.0,,,2,2016
151263,4182.0,897.0,4182.0,897.0,348.0,2,2016
151290,4965.0,441.0,4965.0,441.0,70.0,2,2016
151306,7935.0,586.0,7935.0,586.0,18.0,2,2016
151324,10574.0,1627.0,10574.0,1627.0,149.0,2,2016
151333,2638.0,102.0,2638.0,102.0,,2,2016
151342,4688.0,377.0,4688.0,377.0,,2,2016
151351,33939.0,7221.0,33939.0,7221.0,1192.0,2,2016
151360,3724.0,244.0,3724.0,244.0,,2,2016
151379,4363.0,255.0,4363.0,255.0,,2,2016
151388,2997.0,128.0,2997.0,128.0,,2,2016
151458,334.0,,334.0,,,1,2016
151467,295.0,,295.0,,,1,2016
151564,42.0,,42.0,,,1,2016
151607,129.0,,129.0,,,1,2016
151616,355.0,,355.0,,,2,2016
151652,231.0,,231.0,,,1,2016
151661,1211.0,,1211.0,,,2,2016
151777,1297.0,21.0,1297.0,21.0,277.0,2,2016
151786,2178.0,266.0,2178.0,266.0,472.0,2,2016
151801,2795.0,230.0,2795.0,230.0,,2,2016
151810,233.0,54.0,233.0,54.0,,2,2016
151865,,60.0,,60.0,,-2,2016
151874,1.0,,1.0,,,1,2016
151944,259.0,,259.0,,,2,2016
151962,216.0,,216.0,,,2,2016
152044,58.0,,58.0,,,1,2016
152080,9404.0,3134.0,9404.0,3134.0,585.0,2,2016
152099,700.0,204.0,700.0,204.0,1.0,2,2016
152150,45.0,,52.0,,,1,2016
152248,6298.0,637.0,6298.0,637.0,4.0,2,2016
152266,3628.0,44.0,3628.0,44.0,,2,2016
152275,165.0,,165.0,,,1,2016
152309,119.0,,119.0,,,1,2016
152318,2197.0,56.0,2197.0,56.0,,2,2016
152327,27.0,,27.0,,,1,2016
152336,1622.0,401.0,1622.0,401.0,,2,2016
152363,1060.0,27.0,1060.0,27.0,,2,2016
152381,520.0,142.0,520.0,142.0,,2,2016
152390,1685.0,33.0,1685.0,33.0,8.0,2,2016
152415,464.0,,464.0,,,3,2016
152451,,182.0,,182.0,,-2,2016
152497,206.0,,206.0,,,2,2016
152530,2171.0,37.0,1934.0,46.0,,2,2016
152567,2101.0,218.0,2101.0,218.0,64.0,2,2016
152600,3283.0,768.0,3283.0,768.0,576.0,2,2016
152628,58.0,,58.0,,,1,2016
152637,9774.0,,9774.0,,,2,2016
152673,946.0,,870.0,,,2,2016
152798,354.0,151.0,354.0,151.0,5.0,2,2016
152992,898.0,68.0,898.0,68.0,21.0,2,2016
